idx,Iin[A],Iout[A],l[mm],p1[mm],p2[mm],p3[mm],win[mm],kdiff[%],Bleak[uT],V_PriWind[cm3],V_PriCore[cm3],Pout[W]
2552,10,10,600,20,60,20,700,1.26451436,19.25825778,123.48,1800,203.6470171
2553,10,40,600,20,60,20,700,1.26451436,28.40558323,123.48,1800,814.5880684
2554,40,10,600,20,60,20,700,1.26451436,67.88570565,123.48,1800,814.5880684
2555,40,40,600,20,60,20,700,1.26451436,77.0330311,123.48,1800,3258.352274
2556,10,10,700,20,60,20,700,1.631529371,19.43801226,123.48,2450,211.8035479
2557,10,40,700,20,60,20,700,1.631529371,29.18700401,123.48,2450,847.2141914
2558,40,10,700,20,60,20,700,1.631529371,68.0030573,123.48,2450,847.2141914
2559,40,40,700,20,60,20,700,1.631529371,77.75204905,123.48,2450,3388.856766
2560,10,10,500,60,60,60,500,4.696989922,15.55992684,111.96,1250,221.7661228
2561,10,40,500,60,60,60,500,4.696989922,24.19588695,111.96,1250,887.0644913
2562,40,10,500,60,60,60,500,4.696989922,53.60374724,111.96,1250,887.0644913
2563,40,40,500,60,60,60,500,4.696989922,62.23970735,111.96,1250,3548.257965
2564,10,10,600,60,60,60,500,6.078479886,15.58720988,111.96,1800,250.928736
2565,10,40,600,60,60,60,500,6.078479886,24.87652535,111.96,1800,1003.714944
2566,40,10,600,60,60,60,500,6.078479886,53.05952404,111.96,1800,1003.714944
2567,40,40,600,60,60,60,500,6.078479886,62.34883951,111.96,1800,4014.859776
2568,10,10,700,60,60,60,500,6.908120328,15.72914829,111.96,2450,288.620472
2569,10,40,700,60,60,60,500,6.908120328,24.89464042,111.96,2450,1154.481888
2570,40,10,700,60,60,60,500,6.908120328,53.75110103,111.96,2450,1154.481888
2571,40,40,700,60,60,60,500,6.908120328,62.91659316,111.96,2450,4617.927551
2572,10,10,500,40,20,40,700,0.973665911,20.17185132,126.36,1250,195.2781883
2573,10,40,500,40,20,40,700,0.973665911,29.08055618,126.36,1250,781.1127531
2574,40,10,500,40,20,40,700,0.973665911,71.7787004,126.36,1250,781.1127531
2575,40,40,500,40,20,40,700,0.973665911,80.68740527,126.36,1250,3124.451012
2576,10,10,600,40,20,40,700,0.502014646,20.38590414,126.36,1800,198.7275467
2577,10,40,600,40,20,40,700,0.502014646,30.38212861,126.36,1800,794.9101867
2578,40,10,600,40,20,40,700,0.502014646,71.54739208,126.36,1800,794.9101867
2579,40,40,600,40,20,40,700,0.502014646,81.54361655,126.36,1800,3179.640747
2580,10,10,700,40,20,40,700,1.154741857,20.27842739,126.36,2450,205.8301879
2581,10,40,700,40,20,40,700,1.154741857,29.8633129,126.36,2450,823.3207515
2582,40,10,700,40,20,40,700,1.154741857,71.52882407,126.36,2450,823.3207515
2583,40,40,700,40,20,40,700,1.154741857,81.11370957,126.36,2450,3293.283006
2584,10,10,500,40,40,20,700,0.957214516,19.42765156,124.92,1250,197.355636
2585,10,40,500,40,40,20,700,0.957214516,27.96271717,124.92,1250,789.4225439
2586,40,10,500,40,40,20,700,0.957214516,69.17554063,124.92,1250,789.4225439
2587,40,40,500,40,40,20,700,0.957214516,77.71060623,124.92,1250,3157.690176
2588,10,10,600,40,40,20,700,0.728635005,19.73550493,124.92,1800,201.1217964
2589,10,40,600,40,40,20,700,0.728635005,28.78506354,124.92,1800,804.4871855
2590,40,10,600,40,40,20,700,0.728635005,69.89246109,124.92,1800,804.4871855
2591,40,40,600,40,40,20,700,0.728635005,78.94201971,124.92,1800,3217.948742
2592,10,10,700,40,40,20,700,0.329965214,19.79123074,124.92,2450,206.9242983
2593,10,40,700,40,40,20,700,0.329965214,29.00099276,124.92,2450,827.6971933
2594,40,10,700,40,40,20,700,0.329965214,69.95516096,124.92,2450,827.6971933
2595,40,40,700,40,40,20,700,0.329965214,79.16492298,124.92,2450,3310.788773
2596,10,10,500,20,40,60,700,1.012536547,21.2014128,129.24,1250,190.2043434
2597,10,40,500,20,40,60,700,1.012536547,29.55847672,129.24,1250,760.8173735
2598,40,10,500,20,40,60,700,1.012536547,76.44858729,129.24,1250,760.8173735
2599,40,40,500,20,40,60,700,1.012536547,84.80565121,129.24,1250,3043.269494
2600,10,10,600,20,40,60,700,0.932015113,21.46795284,129.24,1800,193.8451617
2601,10,40,600,20,40,60,700,0.932015113,30.649301,129.24,1800,775.380647
2602,40,10,600,20,40,60,700,0.932015113,76.69046322,129.24,1800,775.380647
2603,40,40,600,20,40,60,700,0.932015113,85.87181137,129.24,1800,3101.522588
2604,10,10,700,20,40,60,700,0.736485606,21.8105253,129.24,2450,204.3360928
2605,10,40,700,20,40,60,700,0.736485606,30.99877759,129.24,2450,817.3443711
2606,40,10,700,20,40,60,700,0.736485606,78.0538489,129.24,2450,817.3443711
2607,40,40,700,20,40,60,700,0.736485606,87.24210118,129.24,2450,3269.377485
2608,10,10,500,20,60,40,700,0.772445356,20.99089362,127.8,1250,193.0206608
2609,10,40,500,20,60,40,700,0.772445356,30.11728434,127.8,1250,772.0826434
2610,40,10,500,20,60,40,700,0.772445356,74.83718375,127.8,1250,772.0826434
2611,40,40,500,20,60,40,700,0.772445356,83.96357447,127.8,1250,3088.330573
2612,10,10,600,20,60,40,700,0.702425279,21.36557654,127.8,1800,195.9659369
2613,10,40,600,20,60,40,700,0.702425279,30.64690065,127.8,1800,783.8637477
2614,40,10,600,20,60,40,700,0.702425279,76.18098207,127.8,1800,783.8637477
2615,40,40,600,20,60,40,700,0.702425279,85.46230617,127.8,1800,3135.454991
2616,10,10,700,20,60,40,700,1.14873858,21.31337425,127.8,2450,205.3403446
2617,10,40,700,20,60,40,700,1.14873858,30.57924517,127.8,2450,821.3613783
2618,40,10,700,20,60,40,700,1.14873858,75.9876261,127.8,2450,821.3613783
2619,40,40,700,20,60,40,700,1.14873858,85.25349701,127.8,2450,3285.445513
2620,10,10,500,60,20,20,700,0.778565656,20.09431585,126.36,1250,194.064354
2621,10,40,500,60,20,20,700,0.778565656,28.84030709,126.36,1250,776.2574159
2622,40,10,500,60,20,20,700,0.778565656,71.63127214,126.36,1250,776.2574159
2623,40,40,500,60,20,20,700,0.778565656,80.37726338,126.36,1250,3105.029664
2624,10,10,600,60,20,20,700,0.537279744,20.91984257,126.36,1800,198.7275442
2625,10,40,600,60,20,20,700,0.537279744,30.56078366,126.36,1800,794.9101768
2626,40,10,600,60,20,20,700,0.537279744,74.03842916,126.36,1800,794.9101768
2627,40,40,600,60,20,20,700,0.537279744,83.67937026,126.36,1800,3179.640707
2628,10,10,700,60,20,20,700,0.926267405,20.42388756,126.36,2450,201.9570459
2629,10,40,700,60,20,20,700,0.926267405,29.65227686,126.36,2450,807.8281834
2630,40,10,700,60,20,20,700,0.926267405,72.46716095,126.36,2450,807.8281834
2631,40,40,700,60,20,20,700,0.926267405,81.69555025,126.36,2450,3231.312734
2632,10,10,500,40,20,60,700,0.822354512,22.3833227,130.68,1250,187.3252972
2633,10,40,500,40,20,60,700,0.822354512,31.25312504,130.68,1250,749.3011889
2634,40,10,500,40,20,60,700,0.822354512,80.66348848,130.68,1250,749.3011889
2635,40,40,500,40,20,60,700,0.822354512,89.53329082,130.68,1250,2997.204755
2636,10,10,600,40,20,60,700,0.023623732,22.31574839,130.68,1800,191.4720241
2637,10,40,600,40,20,60,700,0.023623732,31.77668634,130.68,1800,765.8880964
2638,40,10,600,40,20,60,700,0.023623732,79.8020556,130.68,1800,765.8880964
2639,40,40,600,40,20,60,700,0.023623732,89.26299355,130.68,1800,3063.552386
2640,10,10,700,40,20,60,700,0.506514937,22.65368914,130.68,2450,199.7957335
2641,10,40,700,40,20,60,700,0.506514937,32.19063472,130.68,2450,799.182934
2642,40,10,700,40,20,60,700,0.506514937,81.077811,130.68,2450,799.182934
2643,40,40,700,40,20,60,700,0.506514937,90.61475657,130.68,2450,3196.731736
2644,10,10,500,40,40,40,700,0.381273407,21.47046651,129.24,1250,190.4287153
2645,10,40,500,40,40,40,700,0.381273407,30.58560741,129.24,1250,761.7148614
2646,40,10,500,40,40,40,700,0.381273407,76.76672516,129.24,1250,761.7148614
2647,40,40,500,40,40,40,700,0.381273407,85.88186606,129.24,1250,3046.859446
2648,10,10,600,40,40,40,700,0.684645048,22.04662474,129.24,1800,193.0118768
2649,10,40,600,40,40,40,700,0.684645048,31.5175756,129.24,1800,772.047507
2650,40,10,600,40,40,40,700,0.684645048,78.71554809,129.24,1800,772.047507
2651,40,40,600,40,40,40,700,0.684645048,88.18649895,129.24,1800,3088.190028
2652,10,10,700,40,40,40,700,0.043810865,22.05765531,129.24,2450,201.1061985
2653,10,40,700,40,40,40,700,0.043810865,31.45021813,129.24,2450,804.424794
2654,40,10,700,40,40,40,700,0.043810865,78.83805841,129.24,2450,804.424794
2655,40,40,700,40,40,40,700,0.043810865,88.23062124,129.24,2450,3217.699176
2656,10,10,500,40,60,20,700,0.889043121,21.1397532,127.8,1250,192.8647451
2657,10,40,500,40,60,20,700,0.889043121,29.86139685,127.8,1250,771.4589803
2658,40,10,500,40,60,20,700,0.889043121,75.83736914,127.8,1250,771.4589803
2659,40,40,500,40,60,20,700,0.889043121,84.55901279,127.8,1250,3085.835921
2660,10,10,600,40,60,20,700,0.294395417,21.23219121,127.8,1800,196.131078
2661,10,40,600,40,60,20,700,0.294395417,30.32401153,127.8,1800,784.524312
2662,40,10,600,40,60,20,700,0.294395417,75.83694452,127.8,1800,784.524312
2663,40,40,600,40,60,20,700,0.294395417,84.92876484,127.8,1800,3138.097248
2664,10,10,700,40,60,20,700,0.811812364,21.43356572,127.8,2450,200.8084799
2665,10,40,700,40,60,20,700,0.811812364,30.31668389,127.8,2450,803.2339196
2666,40,10,700,40,60,20,700,0.811812364,76.85114473,127.8,2450,803.2339196
2667,40,40,700,40,60,20,700,0.811812364,85.73426289,127.8,2450,3212.935678
2668,10,10,500,20,60,60,700,0.651429559,23.67192586,132.12,1250,184.7073294
2669,10,40,500,20,60,60,700,0.651429559,32.82350393,132.12,1250,738.8293174
2670,40,10,500,20,60,60,700,0.651429559,85.53612538,132.12,1250,738.8293174
2671,40,40,500,20,60,60,700,0.651429559,94.68770344,132.12,1250,2955.31727
2672,10,10,600,20,60,60,700,0.470486831,23.61430907,132.12,1800,189.2723956
2673,10,40,600,20,60,60,700,0.470486831,32.72262445,132.12,1800,757.0895825
2674,40,10,600,20,60,60,700,0.470486831,85.34892091,132.12,1800,757.0895825
2675,40,40,600,20,60,60,700,0.470486831,94.45723629,132.12,1800,3028.35833
2676,10,10,700,20,60,60,700,0.893363854,23.64399322,132.12,2450,198.5473517
2677,10,40,700,20,60,60,700,0.893363854,33.05095718,132.12,2450,794.1894066
2678,40,10,700,20,60,60,700,0.893363854,85.16900891,132.12,2450,794.1894066
2679,40,40,700,20,60,60,700,0.893363854,94.57597287,132.12,2450,3176.757626
2680,10,10,500,60,20,40,700,0.209265782,22.19149626,130.68,1250,187.9103656
2681,10,40,500,60,20,40,700,0.209265782,30.69865304,130.68,1250,751.6414623
2682,40,10,500,60,20,40,700,0.209265782,80.25882826,130.68,1250,751.6414623
2683,40,40,500,60,20,40,700,0.209265782,88.76598504,130.68,1250,3006.565849
2684,10,10,600,60,20,40,700,0.793208555,22.52655651,130.68,1800,189.3530958
2685,10,40,600,60,20,40,700,0.793208555,31.82532946,130.68,1800,757.4123832
2686,40,10,600,60,20,40,700,0.793208555,80.80745308,130.68,1800,757.4123832
2687,40,40,600,60,20,40,700,0.793208555,90.10622603,130.68,1800,3029.649533
2688,10,10,700,60,20,40,700,0.437146194,22.56244141,130.68,2450,196.5387863
2689,10,40,700,60,20,40,700,0.437146194,31.85149124,130.68,2450,786.1551453
2690,40,10,700,60,20,40,700,0.437146194,80.9607158,130.68,2450,786.1551453
2691,40,40,700,60,20,40,700,0.437146194,90.24976563,130.68,2450,3144.620581
2692,10,10,500,60,40,20,700,0.503449466,21.95141892,129.24,1250,190.113421
2693,10,40,500,60,40,20,700,0.503449466,30.7898848,129.24,1250,760.453684
2694,40,10,500,60,40,20,700,0.503449466,78.96720981,129.24,1250,760.453684
2695,40,40,500,60,40,20,700,0.503449466,87.80567569,129.24,1250,3041.814736
2696,10,10,600,60,40,20,700,0.49817852,22.07502231,129.24,1800,192.4640973
2697,10,40,600,60,40,20,700,0.49817852,31.48233356,129.24,1800,769.8563892
2698,40,10,600,60,40,20,700,0.49817852,78.89277798,129.24,1800,769.8563892
2699,40,40,600,60,40,20,700,0.49817852,88.30008924,129.24,1800,3079.425557
2700,10,10,700,60,40,20,700,0.552444659,21.60654489,129.24,2450,196.6028698
2701,10,40,700,60,40,20,700,0.552444659,30.49260488,129.24,2450,786.4114794
2702,40,10,700,60,40,20,700,0.552444659,77.54011956,129.24,2450,786.4114794
2703,40,40,700,60,40,20,700,0.552444659,86.42617955,129.24,2450,3145.645918
2704,10,10,500,40,40,60,700,0.144389122,24.07679034,133.56,1250,182.5548922
2705,10,40,500,40,40,60,700,0.144389122,33.09084384,133.56,1250,730.2195688
2706,40,10,500,40,40,60,700,0.144389122,87.29310787,133.56,1250,730.2195688
2707,40,40,500,40,40,60,700,0.144389122,96.30716137,133.56,1250,2920.878275
2708,10,10,600,40,40,60,700,0.060607555,24.58839743,133.56,1800,185.5968052
2709,10,40,600,40,40,60,700,0.060607555,33.80996194,133.56,1800,742.3872207
2710,40,10,600,40,40,60,700,0.060607555,89.1320252,133.56,1800,742.3872207
2711,40,40,600,40,40,60,700,0.060607555,98.35358971,133.56,1800,2969.548883
2712,10,10,700,40,40,60,700,0.151291409,24.35533201,133.56,2450,195.1425627
2713,10,40,700,40,40,60,700,0.151291409,34.4543777,133.56,2450,780.5702507
2714,40,10,700,40,40,60,700,0.151291409,87.32228236,133.56,2450,780.5702507
2715,40,40,700,40,40,60,700,0.151291409,97.42132805,133.56,2450,3122.281003
2716,10,10,500,40,60,40,700,0.293178122,23.57381409,132.12,1250,184.7337915
2717,10,40,500,40,60,40,700,0.293178122,32.23993461,132.12,1250,738.9351658
2718,40,10,500,40,60,40,700,0.293178122,85.62913585,132.12,1250,738.9351658
2719,40,40,500,40,60,40,700,0.293178122,94.29525637,132.12,1250,2955.740663
2720,10,10,600,40,60,40,700,0.313832441,23.42792484,132.12,1800,187.7187191
2721,10,40,600,40,60,40,700,0.313832441,32.31016803,132.12,1800,750.8748764
2722,40,10,600,40,60,40,700,0.313832441,84.82945618,132.12,1800,750.8748764
2723,40,40,600,40,60,40,700,0.313832441,93.71169937,132.12,1800,3003.499506
2724,10,10,700,40,60,40,700,0.460172384,24.36718426,132.12,2450,195.5993764
2725,10,40,700,40,60,40,700,0.460172384,33.72999683,132.12,2450,782.3975054
2726,40,10,700,40,60,40,700,0.460172384,88.10592447,132.12,2450,782.3975054
2727,40,40,700,40,60,40,700,0.460172384,97.46873704,132.12,2450,3129.590022
2728,10,10,500,60,20,60,700,0.452293714,25.31951161,135,1250,178.8943522
2729,10,40,500,60,20,60,700,0.452293714,34.2740946,135,1250,715.5774088
2730,40,10,500,60,20,60,700,0.452293714,92.32346346,135,1250,715.5774088
2731,40,40,500,60,20,60,700,0.452293714,101.2780465,135,1250,2862.309635
2732,10,10,600,60,20,60,700,0.726289786,25.43450848,135,1800,182.7138663
2733,10,40,600,60,20,60,700,0.726289786,34.92758037,135,1800,730.855465
2734,40,10,600,60,20,60,700,0.726289786,92.24496205,135,1800,730.855465
2735,40,40,600,60,20,60,700,0.726289786,101.7380339,135,1800,2923.42186
2736,10,10,700,60,20,60,700,0.491905959,25.74035106,135,2450,190.164616
2737,10,40,700,60,20,60,700,0.491905959,35.26759155,135,2450,760.658464
2738,40,10,700,60,20,60,700,0.491905959,93.43416374,135,2450,760.658464
2739,40,40,700,60,20,60,700,0.491905959,102.9614042,135,2450,3042.633856
2740,10,10,500,60,40,40,700,0.112259758,24.39185809,133.56,1250,182.2213641
2741,10,40,500,60,40,40,700,0.112259758,33.08549079,133.56,1250,728.8854563
2742,40,10,500,60,40,40,700,0.112259758,88.87379964,133.56,1250,728.8854563
2743,40,40,500,60,40,40,700,0.112259758,97.56743235,133.56,1250,2915.541825
2744,10,10,600,60,40,40,700,0.012900968,24.2685855,133.56,1800,184.8873934
2745,10,40,600,60,40,40,700,0.012900968,33.52031206,133.56,1800,739.5495734
2746,40,10,600,60,40,40,700,0.012900968,87.82261545,133.56,1800,739.5495734
2747,40,40,600,60,40,40,700,0.012900968,97.074342,133.56,1800,2958.198294
2748,10,10,700,60,40,40,700,0.067553022,25.03684141,133.56,2450,190.7236813
2749,10,40,700,60,40,40,700,0.067553022,34.53477154,133.56,2450,762.8947251
2750,40,10,700,60,40,40,700,0.067553022,90.64943552,133.56,2450,762.8947251
2751,40,40,700,60,40,40,700,0.067553022,100.1473656,133.56,2450,3051.5789
2752,10,10,500,60,60,20,700,0.899747058,23.93316673,132.12,1250,183.8461845
2753,10,40,500,60,60,20,700,0.899747058,32.83114673,132.12,1250,735.3847381
2754,40,10,500,60,60,20,700,0.899747058,86.83468692,132.12,1250,735.3847381
2755,40,40,500,60,60,20,700,0.899747058,95.73266692,132.12,1250,2941.538952
2756,10,10,600,60,60,20,700,0.16714137,24.19794252,132.12,1800,188.2044515
2757,10,40,600,60,60,20,700,0.16714137,33.32813815,132.12,1800,752.8178059
2758,40,10,600,60,60,20,700,0.16714137,87.66157446,132.12,1800,752.8178059
2759,40,40,600,60,60,20,700,0.16714137,96.79177009,132.12,1800,3011.271224
2760,10,10,700,60,60,20,700,0.114667745,24.06609364,132.12,2450,192.5270359
2761,10,40,700,60,60,20,700,0.114667745,33.03942483,132.12,2450,770.1081436
2762,40,10,700,60,60,20,700,0.114667745,87.29104335,132.12,2450,770.1081436
2763,40,40,700,60,60,20,700,0.114667745,96.26437455,132.12,2450,3080.432574
2764,10,10,500,40,60,60,700,0.347375998,26.45391781,136.44,1250,177.1225857
2765,10,40,500,40,60,60,700,0.347375998,34.88594348,136.44,1250,708.4903428
2766,40,10,500,40,60,60,700,0.347375998,97.38364556,136.44,1250,708.4903428
2767,40,40,500,40,60,60,700,0.347375998,105.8156712,136.44,1250,2833.961371
2768,10,10,600,40,60,60,700,0.233667453,26.15020912,136.44,1800,180.8846242
2769,10,40,600,40,60,60,700,0.233667453,35.17075553,136.44,1800,723.5384969
2770,40,10,600,40,60,60,700,0.233667453,95.58029008,136.44,1800,723.5384969
2771,40,40,600,40,60,60,700,0.233667453,104.6008365,136.44,1800,2894.153987
2772,10,10,700,40,60,60,700,0.731067955,26.51083159,136.44,2450,189.1562584
2773,10,40,700,40,60,60,700,0.731067955,36.05949346,136.44,2450,756.6250336
2774,40,10,700,40,60,60,700,0.731067955,96.49466448,136.44,2450,756.6250336
2775,40,40,700,40,60,60,700,0.731067955,106.0433264,136.44,2450,3026.500135
2776,10,10,500,60,40,60,700,0.166776717,27.27685538,137.88,1250,174.4348308
2777,10,40,500,60,40,60,700,0.166776717,36.03366084,137.88,1250,697.7393232
2778,40,10,500,60,40,60,700,0.166776717,100.3506161,137.88,1250,697.7393232
2779,40,40,500,60,40,60,700,0.166776717,109.1074215,137.88,1250,2790.957293
2780,10,10,600,60,40,60,700,0.179754983,27.37124992,137.88,1800,177.0119276
2781,10,40,600,60,40,60,700,0.179754983,36.55168159,137.88,1800,708.0477103
2782,40,10,600,60,40,60,700,0.179754983,100.304568,137.88,1800,708.0477103
2783,40,40,600,60,40,60,700,0.179754983,109.4849997,137.88,1800,2832.190841
2784,10,10,700,60,40,60,700,0.063570726,27.27902579,137.88,2450,185.7422815
2785,10,40,700,60,40,60,700,0.063570726,36.32974905,137.88,2450,742.969126
2786,40,10,700,60,40,60,700,0.063570726,100.0653799,137.88,2450,742.969126
2787,40,40,700,60,40,60,700,0.063570726,109.1161031,137.88,2450,2971.876504
2788,10,10,500,60,60,40,700,0.012834797,26.5052186,136.44,1250,177.4260904
2789,10,40,500,60,60,40,700,0.012834797,35.43270877,136.44,1250,709.7043615
2790,40,10,500,60,60,40,700,0.012834797,97.09338422,136.44,1250,709.7043615
2791,40,40,500,60,60,40,700,0.012834797,106.0208744,136.44,1250,2838.817446
2792,10,10,600,60,60,40,700,0.117607227,26.67519901,136.44,1800,180.3156625
2793,10,40,600,60,60,40,700,0.117607227,35.87748383,136.44,1800,721.2626498
2794,40,10,600,60,60,40,700,0.117607227,97.49851124,136.44,1800,721.2626498
2795,40,40,600,60,60,40,700,0.117607227,106.7007961,136.44,1800,2885.050599
2796,10,10,700,60,60,40,700,0.124857925,26.85725597,136.44,2450,186.1586093
2797,10,40,700,60,60,40,700,0.124857925,36.28743584,136.44,2450,744.6344371
2798,40,10,700,60,60,40,700,0.124857925,97.99884401,136.44,2450,744.6344371
2799,40,40,700,60,60,40,700,0.124857925,107.4290239,136.44,2450,2978.537748
2800,10,10,500,60,60,60,700,0.306533798,30.56598544,140.76,1250,169.5192789
2801,10,40,500,60,60,60,700,0.306533798,39.63776845,140.76,1250,678.0771154
2802,40,10,500,60,60,60,700,0.306533798,113.1921588,140.76,1250,678.0771154
2803,40,40,500,60,60,60,700,0.306533798,122.2639418,140.76,1250,2712.308462
2804,10,10,600,60,60,60,700,0.176478914,30.93927877,140.76,1800,173.0028817
2805,10,40,600,60,60,60,700,0.176478914,40.71370081,140.76,1800,692.0115268
2806,40,10,600,60,60,60,700,0.176478914,113.9826931,140.76,1800,692.0115268
2807,40,40,600,60,60,60,700,0.176478914,123.7571151,140.76,1800,2768.046107
2808,10,10,700,60,60,60,700,0.526595281,30.55934019,140.76,2450,180.0418345
2809,10,40,700,60,60,60,700,0.526595281,39.69223961,140.76,2450,720.1673379
2810,40,10,700,60,60,60,700,0.526595281,113.1044614,140.76,2450,720.1673379
